1109,_,不过敏,使用体验
1109,_,挺实惠的,价格
1110,包装,还可以,包装
1111,_,真的好,整体
1112,_,比较温合,使用体验
1112,_,点赞,整体
1112,新包装,_,包装
1113,物流,好快,物流
1113,服务态度,好,服务
1114,_,挺好的,整体
1114,_,是正品,真伪
1114,_,挺开心,整体
1115,物流,很快,物流
1116,袋子,很漂亮,包装
1116,_,实惠,价格
1117,_,还不错,整体
1117,_,很服帖,使用体验
1118,_,不错,整体
1118,_,挺细腻的,使用体验
1119,香味,淡淡香味，一直用***的，非常好用,气味
1119,_,挺好,整体
1120,质量,还不错,其他
1120,发货速度,快,物流
1120,_,挺喜欢,整体
1121,_,很好的,整体
1121,_,希望是正品,真伪
1122,_,还行,整体
1123,物流,给力,物流
1123,_,相当不错,整体
1123,_,好评,整体
1123,_,超级好评,整体
1124,_,不卡粉,使用体验
1124,_,挺好的,整体
1125,味道,很像,气味
1125,_,很湿润,使用体验
1125,味道,_,气味
1126,_,好评,整体
1126,_,很好,整体
1126,_,很喜欢,整体
1127,_,很不错,整体
1129,_,有点干,使用体验
1130,物流,超级快,物流
1130,_,真心不错,整体
1131,价格,优惠,价格
1131,_,还不错,整体
1131,_,很好用,整体
1131,_,满意,整体
1132,物流,很快,物流
1132,_,还不错,整体
1133,质地,轻薄,使用体验
1133,发货,快,物流
1133,_,满意,整体
1133,_,还不错,整体
1133,持久效果,_,功效
1134,_,棒棒哒,整体
1134,_,棒棒哒,整体
1134,_,棒棒哒,整体
1134,_,轻薄,使用体验
1134,_,透气,使用体验
1135,卸妆效果,还好,功效
1135,_,清爽,使用体验
1135,_,不油腻,使用体验
1136,物流,很快,物流
1136,_,很好用,整体
1137,_,钟爱,整体
1138,_,很好,整体
1138,_,很划算,价格
1139,提亮肤色,很不错,功效
1140,香味,淡淡的,气味
1140,_,很好用,整体
1140,_,不会有紧绷的,使用体验
1141,_,很舒服,整体
1141,_,没有一点不舒服,使用体验
1141,_,好评,整体
1142,_,还行,整体
1143,保温效果,好,功效
1143,精华液,挺多的,成分
1143,_,不错,整体
1144,_,挺好的,整体
1145,外观,还不错,包装
1146,_,不错,整体
1147,_,不错,整体
1147,礼品,_,价格
1148,包装,有点不好,包装
1148,_,是正品,真伪
1148,_,挺环保,其他
1149,物流,很快,物流
1150,_,非常好用,整体
1151,快递,很给力,物流
1152,_,很喜欢,整体
1153,_,快,物流
1154,_,是正品,真伪
1155,物流,垃圾,物流
1155,味道,好,气味
1155,_,不喜欢,整体
1156,味道,好闻,气味
1156,_,非常好用,整体
1157,遮暇效果,很好,功效
1157,_,很好用,整体
1158,_,很不错,整体
1159,价格,低,价格
1160,_,很好用,整体
1161,_,不好用,整体
1161,_,太干,使用体验
1162,速度,真快,物流
1162,_,便宜,价格
1163,_,白一大圈，估计我是太黑了,功效
1164,_,好评,整体
1165,_,很好,整体
1165,_,很好,整体
1165,_,物超所值,整体
1166,补水效果,挺好,功效
1166,_,比较实惠,价格
1167,物流,很快,物流
1167,_,还可以,整体
1168,_,垃圾,整体
1168,_,假货,真伪
1169,_,挺好的,整体
1169,_,光滑,使用体验
1169,_,水润,使用体验
1170,_,别用,整体
1170,_,偏干,使用体验
1171,味道,太刺鼻了,气味
1171,价格,很实惠,价格
1172,_,不错,整体
1172,_,比较喜欢,整体
1173,_,不错,整体
1173,_,很满意,整体
1174,性价比,很高,价格
1175,_,很不错,整体
1176,_,比较喜欢,整体
1177,_,假货,真伪
1177,_,还过敏,使用体验
1178,包装,不错,包装
1178,_,不持久,功效
1179,_,新鲜,其他
1179,_,特划算,价格
1179,日期,_,新鲜度
1179,保质期,_,新鲜度
1180,_,不起沫,使用体验
1180,_,不怎么好用,整体
1181,_,没有特别便宜,价格
1182,_,不服帖,使用体验
1182,_,严重，假白,功效
1183,_,很清爽,使用体验
1183,_,不油腻,使用体验
1183,_,很喜欢,整体
1183,_,很干净,功效
1184,快递速度,真快,物流
1185,_,好评,整体
1185,_,赞,整体
1186,_,便宜,价格
1186,_,好用,整体
1186,_,好评,整体
1187,_,不开心,整体
1188,_,不错,整体
1188,_,是正品,真伪
1188,_,挺好的,整体
1189,_,可以,整体
1189,_,挺干净的,功效
1190,_,超级喜欢,整体
1191,_,是正品,真伪
1192,_,喜欢用,整体
1192,_,比较细腻,使用体验
1192,_,不油腻,使用体验
1192,_,挺好的,整体
1193,_,很好,整体
1194,物流,相当快,物流
1194,包装,精致,包装
2063,物流,相当快,物流
2063,包装,精致,包装
1195,_,不错,整体
1195,_,不干了，而且也白了很多,功效
1196,_,挺好,整体
1196,_,满意,整体
1197,_,很喜欢,整体
1197,_,非常好,整体
1198,_,挺好的,整体
1199,_,不错,整体
1200,_,很好用,整体
1201,_,挺不错的,整体
1201,_,很滋润,使用体验
1202,物流,快,物流
1202,_,好,物流
1203,香味,清淡的,气味
1203,_,便宜,价格
1203,_,还好用,整体
1203,_,比较喜欢,气味
1204,_,一如既往的好,整体
1205,_,蛮不错的,整体
1206,_,很不错,整体
1207,_,水润,使用体验
1207,_,提亮肤色,功效
1207,_,自然,功效
1207,_,很满意,整体
1208,补水效果,很棒,功效
1209,_,不错,整体
1210,_,超好用,整体
1210,_,很水润,使用体验
1210,_,真的好用,整体
1210,_,超值,价格
1211,_,不错,整体
1212,_,水润透气,使用体验
1212,_,不错,整体
1213,_,很好用,整体
1214,_,比较水润,使用体验
1214,隔离效果,_,功效
1215,_,很细腻,使用体验
1215,_,清爽,使用体验
1215,_,不干燥,使用体验
1215,_,安利,整体
1216,_,好,整体
1217,_,很油,使用体验
1226,_,_,_
1219,味道,清新,气味
1219,_,挺好的,整体
1219,_,滋润,使用体验
1219,_,不粘腻,使用体验
1220,水分,很多,成分
1220,_,很薄,使用体验
1220,_,很舒服,使用体验
1220,_,清爽,使用体验
1221,_,不错,整体
1222,价格,合理,价格
1222,_,还不错,整体
1223,物流,很快,物流
1223,_,好用,整体
1224,_,挺喜欢的,整体
1225,_,很好,整体
1226,遮暇能力,强,功效
1226,_,提亮,功效
1227,_,挺好的,整体
1227,_,好快,物流
1228,味道,不好闻,气味
1228,_,很实惠,价格
1228,_,很好用,整体
1229,包装,无损坏,包装
1229,清香味,淡淡的,气味
1229,保湿效果,挺好的,功效
1229,_,挺不错,整体
1231,_,有点脏,包装
1232,味道,很好闻,气味
1233,物流,很快,物流
1233,_,很好用,整体
1234,气味,没有刺鼻,气味
1234,卸妆,很干净,功效
1234,包装,特别再仔细,包装
1234,_,很温和,使用体验
1234,_,很满意,整体
1234,设计,_,包装
1235,遮暇效果,没有,功效
1235,_,被骗了,整体
1236,_,没想象的那么好,整体
1236,_,那么好 便宜没好货好货不便宜,价格
1236,_,不便宜 而且好小,价格
1237,_,还不错,整体
1245,_,_,_
1239,上妆效果,好用,功效
1239,_,好用,整体
1239,_,不油,使用体验
1239,持久情况,_,功效
1240,_,很好用,整体
1241,物流,超快,物流
1241,包装,高大上,包装
1242,_,便宜,价格
1242,_,实惠,价格
1242,_,非常好用,整体
1243,_,可以,整体
1243,_,挺白的,功效
1244,_,很好,整体
1245,_,很赞,整体
1245,_,很喜欢,整体
1246,_,好用,整体
1247,_,很好用,整体
1247,_,水水的,使用体验
1247,_,嫩嫩的,使用体验
1248,保湿效果,很好,功效
1249,包装,_,包装
1249,包装,_,包装
1250,味道,很好闻,气味
1250,_,很好用,整体
1250,_,很喜欢,整体
1251,_,还好,整体
1252,香味,挺重的,气味
1253,_,挺好用,整体
1253,_,很轻薄,使用体验
1254,价格,实惠,价格
1254,保持时间,较长,新鲜度
1254,_,不会干,使用体验
1262,_,_,_
1256,乳液,挺多的,成分
1256,_,真不错,整体
1257,精华液,很多,成分
1257,补水效果,不错,功效
1257,活动,_,价格
1258,_,好评,整体
1259,_,喜欢,整体
1259,_,不刺皮肤，擦的干净,功效
1260,_,非常好用,整体
1260,_,不油腻,使用体验
1260,_,很清爽,使用体验
1260,_,大爱,整体
1261,_,快,物流
1262,_,很好用,整体
1263,味道,很好闻,气味
1263,_,很不错,整体
1263,_,还保湿,功效
1264,物流,很快,物流
1264,_,很好,整体
1265,_,还不错,整体
1266,_,很油,使用体验
1266,_,很油,使用体验
1267,_,很好,整体
1268,_,挺好的,整体
1269,香味,很浓,气味
1271,_,还可以,整体
1271,_,很实惠,价格
1272,补水效果,很好,功效
1273,滋润度,非常好,使用体验
1273,_,好用,整体
1273,_,不干,使用体验
1273,_,不卡粉,使用体验
1273,_,棒棒哒,整体
1274,_,挺好的,整体
1275,_,还不错,整体
1276,_,湿润,使用体验
1276,_,自然,功效
1276,_,很好,整体
1277,_,非常满意,整体
1277,_,非常喜欢,整体
1277,_,好,整体
1278,活动,很合适,价格
1278,_,很不错,整体
1278,_,喜欢,整体
1279,补水效果,非常好,功效
1280,_,挺满意的,整体
1281,_,好,整体
1281,_,好,整体
1282,_,洗不掉,使用体验
1282,_,不紧绷,使用体验
1283,_,很好用,整体
1283,_,很香,气味
1284,_,真心不错,整体
1285,_,还不错,整体
1286,_,很不错,整体
1286,_,不错,整体
1287,_,还可以,整体
1288,_,还不错,整体
1289,保湿效果,很好,功效
1289,_,很不错,整体
1289,_,非常满意,整体
1290,价格,实惠,价格
1290,活动,便宜,价格
1290,_,好评,整体
1291,上妆,很不错,功效
1291,味道,太香了,气味
1292,_,还行,整体
1292,_,比较方便,使用体验
1293,_,有点刺激,使用体验
1293,_,还好,整体
1294,_,是正品,真伪
1295,_,非常好用,整体
1296,_,是真品,真伪
1296,_,过敏,使用体验
1297,味道,挺好闻的,气味
1297,_,很好,整体
1298,价格,很划算,价格
1298,_,还不错,整体
1298,_,好评,整体
1299,_,不错,整体
1300,_,就是好,整体
1300,_,好评,整体
1301,_,不好用,整体
1301,_,最差的,整体
1302,香味,淡淡的,气味
1302,_,爱不释手,整体
1303,_,还可以,整体
1304,保湿效果,特好,功效
1304,遮瑕效果,不错,功效
1305,_,很好用,整体
1305,_,好用,整体
1306,价格,挺便宜的,价格
1307,_,还不错,整体
1308,_,不错,整体
1309,_,不真实,整体
1309,活动,_,价格
1310,_,货真价实,整体
1311,价格,超实惠,价格
1311,_,不错,整体
1312,活动力度,比较大,价格
1312,_,好用,整体
1312,_,敷贴皮肤,使用体验
1312,_,不干燥,使用体验
1312,_,比较水润,使用体验
1312,_,便宜,价格
1313,送货速度,快,物流
1313,_,还好,整体
1314,_,非常好,整体
1315,物流,很快,物流
1315,包装,无破损,包装
1316,_,喜欢,整体
1317,_,很香,气味
1318,_,很不错,整体
1319,_,挺好,整体
1320,补水效果,非常不错,功效
1321,味道,很好闻,气味
1321,_,喜欢,整体
1322,_,不错,整体
1322,_,正不错,整体
1323,美白效果,不是很好,功效
1323,_,不错,整体
1324,_,可以的,整体
1325,_,还不错,整体
1326,_,非常不满意,整体
1327,_,没有不舒服,整体
1328,_,还不错,整体
1329,快递,给力,物流
1329,_,不错好用,整体
1330,赠品,便宜，赠品也很多,价格
1330,_,很不错的，比实体店便宜,价格
1331,_,很好,整体
1332,_,很不错,整体
1332,_,不错,整体
1332,_,棒棒哒,整体
1333,味道,有点怪,气味
1334,物流,快,物流
1334,_,喜欢,整体
1334,_,还不错,整体
1334,_,好,整体
1335,_,还不错,整体
1336,_,很实惠,价格
1337,包装,完好,包装
1337,日期,比较新,新鲜度
1338,服务,很不错,服务
1338,_,不错,整体
1339,_,非常好,整体
1339,_,便宜,价格
1339,_,划算,价格
1340,_,很喜欢,整体
1341,_,不错,整体
1342,_,非常好用,整体
1342,_,不油腻,使用体验
1342,_,好推开,使用体验
1343,_,很好用,整体
1343,_,不浮粉,使用体验
1344,快递,超快,物流
1345,包装,蛮好的,包装
1345,_,好评,整体
1346,送货,快,物流
1346,_,好用,整体
1346,_,很服帖,使用体验
1347,_,太给力了,整体
1347,_,特别好闻,气味
1348,包装,好差劲,包装
1349,_,很好用,整体
1349,_,易推开,使用体验
1349,提亮肤色,_,功效
1350,_,非常干净,功效
1350,_,好,整体
1351,_,很滋润,使用体验
1352,价格,合理,价格
1352,_,不错,整体
1353,_,非常卡粉,使用体验
1353,_,不好用,整体
1354,赠品,挺多的,价格
1355,_,不错,整体
1355,_,确实好用,整体
1355,_,特别便宜,价格
1356,_,挺好的,整体
1357,_,不错,整体
1357,_,很舒服,使用体验
1357,_,白些了,功效
1358,肤色,很自然,功效
1358,_,很滋润,使用体验
1359,_,很喜欢,整体
1360,_,特别好用,整体
1361,_,很好,整体
1361,_,很好用,整体
1362,物流,很快,物流
1362,盒子,有点脏,包装
1362,_,很润,使用体验
1362,_,不干,使用体验
1362,_,能吸收,使用体验
1363,_,是正品,真伪
1363,_,很自然,功效
1364,_,正品,真伪
1365,_,水润,使用体验
1365,_,清凉,使用体验
1365,_,是正品,真伪
1365,_,不错,整体
1366,_,会卡粉,使用体验
1367,_,好用,整体
1367,_,自然,功效
1367,_,服帖,功效
1368,价格,很美丽,价格
1368,_,很优惠,价格
1368,_,很好,整体
1369,_,可以,整体
1370,_,优惠多多,价格
1370,_,非常满意,整体
1371,_,很好用,整体
1372,_,非常满意,整体
1373,补水效果,特别好,功效
1374,好装,好,包装
1374,_,不错,整体
1375,_,很喜欢,整体
1375,_,满意,整体
1376,精华液,很多,成分
1376,_,很好用,整体
1376,_,很实惠,价格
1377,遮瑕效果,不理想,功效
1377,_,清爽,使用体验
1377,_,不油腻,使用体验
1378,_,还不错,整体
1378,_,很喜欢,整体
1379,_,特别滋润,使用体验
1379,_,香香的,气味
1379,_,不厚重,使用体验
1379,_,特别好用,整体
1379,美白,_,功效
1380,_,比较好用,整体
1381,_,不错,整体
1381,_,不油腻,使用体验
1381,_,挺补水的,功效
1381,_,滑滑的,使用体验
1381,_,嫩嫩的,使用体验
1382,_,不错,整体
1382,_,好用,整体
1382,_,超补水,功效
1383,水份,多,使用体验
1383,价格,合适,价格
1383,_,喜欢,整体
1383,_,滑溜溜的,使用体验
1383,_,大爱,整体
1384,粉质,很细腻,使用体验
1385,_,不会油油的,使用体验
1385,_,不会感觉紧绷,使用体验
1386,香味,_,气味
1386,包装,_,包装
1387,_,很好,整体
1388,_,很好用,整体
1389,_,普通,整体
1389,_,差不多,整体
1390,送货,及时,物流
1390,_,不错,整体
1391,快递,很快,物流
1391,客服态度,很好,物流
1392,包装,挺好的,包装
1392,物流,很快,物流
1392,_,不错,整体
1393,_,是不是正品,真伪
1393,_,挺好用的,整体
1394,_,差评,整体
1394,_,没有,整体
1395,遮瑕效果,不是特别好,功效
1395,_,还可以,整体
1395,_,轻薄,使用体验
1395,_,不油腻,使用体验
1396,价格,优,价格
1396,_,好不错,整体
1396,_,喜欢,整体
1397,包装,没有,包装
1397,_,真假,真伪
1398,价格,低,价格
1398,_,还好用,整体
1399,_,很好用,整体
1399,_,不干,使用体验
1399,_,提亮肤色,功效
1400,_,很喜欢,整体
1401,_,清爽,使用体验
1401,_,不油腻,使用体验
1408,_,_,_
1403,价格,还不错,价格
1404,_,没有那么好,整体
1404,_,太黏了,使用体验
1404,_,吸收的也不好,使用体验
1405,快递,很快,物流
1405,_,很水润,使用体验
1405,_,保湿,功效
1405,活动,_,价格
1406,活动,超级划算,价格
1406,_,很不错,整体
1407,_,好用,整体
1408,_,很好用,整体
1408,_,水水的,使用体验
1409,包装,好看,包装
1409,_,不错,整体
1409,_,还不错,整体
1410,发货,快,物流
1410,_,好评,整体
1411,_,还不错,整体
1412,包装,太旧了,包装
1412,_,假的,真伪
1413,配送速度,特别快,物流
1413,_,物美价廉,价格
1413,_,非常好,整体
1413,_,有点过敏,使用体验
1413,_,非常好,整体
1413,_,很好,整体
1413,服务,_,服务
1414,白沫之类的东西！是面膜纸,不行,整体
1414,_,不咋地,整体
1414,质量,_,其他
1415,_,太腻了,气味
1415,_,不好闻,气味
1415,_,难受,气味
1416,价格,实惠,价格
1416,_,好用,整体
1416,_,不油腻,使用体验
1417,吸收,还不错,使用体验
1417,_,是正品,真伪
1417,_,没有激素,使用体验
1417,_,好评,整体
1418,价格,实惠,价格
1418,_,还不错,整体
1418,_,不卡粉,使用体验
1419,快递,快,物流
1420,_,还不错,整体
1421,_,超爽,使用体验
1421,_,挺喜欢的,整体
1422,香味，泡沫,丰富,使用体验
1422,_,淡淡的香味,气味
1422,_,洗干净,使用体验
1423,包装,完好,包装
1423,物流,很快,物流
1424,_,白了一度,功效
1424,快递小哥,_,物流
1425,_,很好,整体
1425,_,很喜欢,整体
1425,_,很保湿,功效
1426,送货速度,很快,物流
1426,_,不错,整体
1427,_,提亮肤色,功效
1427,_,不卡粉,使用体验
1427,_,很不错,整体
1428,包装,非常精美,包装
1429,_,不错,整体
1430,精华液,很多,成分
1430,_,量很足,其他
1430,_,水水的,使用体验
1431,价格,美丽,价格
1431,_,挺好用,整体
1432,_,很好,整体
1432,_,大大小小,尺寸
1433,_,肤色很好,功效
1433,_,喜欢,整体
1434,_,很好,整体
1435,_,还行,整体
1436,吸收,挺好,使用体验
1436,_,很容易吸收,使用体验
1436,_,水嫩水嫩的,使用体验
1437,_,很不错,整体
1437,_,不错,整体
1437,_,不刺激,使用体验
1438,_,很舒适,整体
1438,_,非常细腻,使用体验
1439,_,好用,整体
1439,_,不卡粉,使用体验
1440,_,还行,整体
1441,_,还可以,整体
1441,_,有点卡,使用体验
1442,_,差差,整体
1442,_,不补水,功效
1443,_,不错,整体
1444,起泡,不是很多,使用体验
1444,快递运输,有折痕,物流
1444,_,很温和,使用体验
1445,_,给力,物流
1445,_,好,整体
1445,_,快,物流
1445,赠品,_,价格
1446,送货,很快,物流
1446,_,很好用,整体
1446,_,很显白,功效
1446,_,特别好推开,使用体验
1446,_,好评,整体
1447,_,特别拔干,使用体验
1447,_,不好推开,使用体验
1448,价格,_,价格
1449,_,还不错,整体
1450,_,很小,尺寸
1451,物流,很给力的,物流
1451,_,很好,整体
1452,_,很自然,功效
1453,持久度,好,使用体验
1453,_,非常好用,整体
1453,_,不干,使用体验
1454,_,不错,整体
1455,物流,快,物流
1455,_,挺好的,整体
1455,_,方便,其他
1455,_,快捷,其他
1456,_,不错,整体
1456,_,挺好用的,整体
1457,黑眼圈,_,包装
1458,_,不错,整体
1458,包装,_,包装
1459,_,还行,整体
1460,_,不错,整体
1460,味道,_,气味
1461,_,非常好用,整体
1462,_,挺好用的,整体
1463,_,很好,整体
1464,清洁能力,一般,功效
1465,_,是正品,真伪
1466,_,很喜欢,整体
1467,_,挺好用的,整体
1468,_,五星好评,整体
1469,味道,挺舒服的,气味
1469,_,还不错,整体
1470,_,特别好用,整体
1471,_,真的好,整体
1478,_,_,_
1473,_,挺好的,整体
1473,_,薄薄的,使用体验
1474,老板,很满意,服务
1474,_,很好,整体
1475,_,还可以,整体
1475,_,可以,整体
1475,赠品,_,价格
1476,味道,好闻,气味
1476,_,很划算,价格
1477,_,不错,功效
1478,_,不紧绷,使用体验
1478,_,挺舒服,使用体验
1479,_,还行,整体
1479,_,太快,价格
1480,卸妆,很干净,功效
1480,_,很好用,整体
1480,_,温和,使用体验
1480,_,不刺激,使用体验
1481,_,不错,整体
1482,_,还可以,整体
1482,_,有点干,使用体验
1483,_,挺好用的,整体
1483,_,清爽,使用体验
1483,_,不粘腻,使用体验
1484,价格,便宜,价格
1484,_,挺好的,整体
1485,物流,很快,物流
1485,快递小哥态度,很好,物流
1485,_,挺好的,整体
1485,_,很快,物流
1486,_,特别好用,整体
1487,_,好,整体
1488,服务,特好,服务
1489,_,很满意,整体
1489,_,是正品,真伪
1489,_,很划算,价格
1489,活动,_,价格
1490,_,超好用,整体
1491,_,好用,整体
1491,_,实惠,价格
1492,_,不错,整体
1492,_,很水润,使用体验
1493,_,挺不错的,整体
1494,_,不错,整体
1494,_,挺好用的,整体
1494,_,很划算,价格
1495,到货,很快,物流
1495,_,是正品,真伪
1502,_,_,_
1497,_,挺好,整体
1498,_,不错,整体
1498,_,量太少了,其他
1499,_,挺好用的,整体
1499,_,很方便,整体
1500,_,挺好用的,整体
1500,_,挺滋润的,使用体验
1500,快递小哥服务态度,_,物流
1501,_,还不错,整体
1502,_,不错,整体
1502,_,很喜欢,整体
1503,_,很好用,整体
1504,_,非常好,整体
1505,补水效果,不错,功效
1505,价格,合理,价格
1505,快递,给力,物流
1506,快递,超快,物流
1506,优惠力度,很大,价格
1506,_,很满意,整体
1507,价格,有点小贵,价格
1507,_,物有所值,整体
1508,清洁,不怎么样,功效
1508,_,很好用,整体
1508,_,不太好,整体
1509,价格,不会很贵,价格
1509,_,很好用,整体
1510,保湿,一般,功效
1511,优惠活动,实惠,价格
1511,价格,_,价格
1512,发货速度,超快,物流
1512,保湿效果,好,功效
1513,_,还不错,整体
1513,_,能遮瑕,功效
1514,_,超级划算,价格
1515,味道,很好闻,气味
1516,_,干爽舒服,使用体验
1516,清洁能力,_,功效
1517,_,好用,整体
1517,_,不油腻,使用体验
1517,_,很自然,功效
1517,_,服帖,使用体验
1518,清洁能力,很好,功效
1518,味道,挺好闻,气味
1518,_,挺好用的,整体
1518,_,好评,整体
1519,味道,不好,气味
1519,_,不喜欢,整体
1519,_,很紧绷,使用体验
1520,_,非常好,整体
1521,_,挺不错的,整体
1521,_,很细腻,使用体验
1521,_,很自然,功效
1522,_,很好用,整体
1522,_,水嫩,使用体验
1522,_,光泽,使用体验
1522,_,不错,整体
1522,_,超值,价格
1523,_,挺好,整体
1523,_,是正品,真伪
1524,_,不错,整体
1524,活动,_,价格
1525,_,好用,整体
1525,_,好用,整体
1526,活动,便宜,价格
1526,_,很好用,整体
1526,价格,_,价格
1527,_,不错,整体
1528,_,非常不错,整体
1528,_,很喜欢,整体
1530,_,太白了,功效
1530,_,很少,其他
1530,_,不行,整体
1531,精华液,很多,成分
1531,_,挺好的,整体
1532,_,还可以,整体
1533,包装,完好,包装
1534,_,很喜欢,整体
1534,_,不错,整体
1535,成分,安全,成分
1535,补湿效果,还可以,功效
1536,_,非常好用,整体
1536,_,不紧绷,使用体验
1537,_,很滋润,使用体验
1537,_,很自然,功效
1537,_,挺满意的,整体
1538,送货,很快,物流
1538,快递师傅,很耐心,物流
1539,味道,不错,气味
1539,_,很好闻,气味
1540,_,不错,整体
1541,_,伪劣品,真伪
1542,_,真好,整体
1543,价格,很实惠,价格
1543,_,不错,整体
1544,_,还可以,整体
1545,_,物美价廉,价格
1546,_,不错,整体
1546,_,物美价廉,价格
1547,物流,很快,物流
1548,_,好用,整体
1548,_,挺好用的,整体
1549,_,不错,整体
1549,_,超级划算,价格
1550,_,非常好用,整体
1550,_,不但服帖,使用体验
1550,_,提亮肤色,功效
1551,_,不错,整体
1552,_,不错,整体
1552,_,不错,整体
1553,_,挺好的,整体
1554,_,不错,整体
1555,_,还可以,整体
1556,_,还可以,整体
1556,_,便宜,价格
1557,_,温和的,使用体验
1558,价格,很实惠,价格
1558,_,还不错,整体
1558,_,很保湿,功效
1558,_,好评,整体
1559,_,好用,整体
1559,_,很喜欢,整体
1560,_,不错,整体
1561,_,非常好,整体
1562,配送速度,很快,物流
1563,_,还不错,整体
1564,_,不错,整体
1564,_,挺好,整体
1565,_,不油腻,使用体验
1565,_,很好上妆,功效
1565,_,不油腻,使用体验
1565,_,喜欢,整体
1566,颜值,不错,包装
1566,送货,快,物流
1566,服务,好,服务
1566,_,不错,整体
1566,新包装,_,包装
1567,_,挺好用的,整体
1568,_,好开心,整体
1568,_,好评,整体
1569,物流,快,物流
1570,味道,不是很喜欢,气味
1570,_,不错,整体
1570,_,很值,价格
1571,_,挺不错的,整体
1572,_,特别好,整体
1573,_,辣眼睛,使用体验
1574,快递小哥速度,杠杠滴,物流
1574,态度,不错,服务
1574,_,很满意,整体
1575,_,挺补水的,功效
1576,_,真的,真伪
1577,_,很不错,整体
1578,赠品,很多,价格
1578,_,是正品,真伪
1579,_,还不错,整体
1579,_,一般,整体
1580,_,保湿,功效
1580,_,补水,功效
1581,_,非常好,整体
1581,_,物超所值,整体
1582,_,还不错,整体
1582,_,方便,整体
1582,_,快捷,整体
1583,_,非常不错,整体
1583,_,不容易脱妆,使用体验
1584,_,很实惠,价格
1584,_,挺划算的,价格
1585,_,挺好的,整体
1585,_,不错的,整体
1585,_,比较水润,使用体验
1585,_,不油腻,使用体验
1586,_,非常好用,整体
1587,_,非常棒,整体
1587,_,嫩嫩的,使用体验
1588,气味,很好闻,气味
1588,调整肤色,白皙一些,功效
1589,_,有点干,使用体验
1589,_,还可以,整体
1590,味道,很淡,气味
1590,价格,不贵,价格
1590,_,很喜欢,整体
1590,_,不厚重,使用体验
1590,_,淡淡的亮,气味
1591,保持时间,比较短,新鲜度
1591,保湿,还行,功效
1591,_,一般,整体
1591,_,没有浮粉,使用体验
1592,卸妆,挺干净的,功效
1592,_,满意,整体
1593,_,还可以,整体
1594,_,很划算,价格
1594,_,好用,整体
1595,_,挺多的,整体
1596,_,不过敏,使用体验
1596,_,挺好的,整体
1596,_,便宜,价格
1597,精华液,_,成分
1598,价格,美丽,价格
1598,_,很温和,使用体验
1599,_,还行,整体
1599,价格,_,价格
1600,价格,便宜,价格
1600,性价比,一般,功效
1601,遮瑕效果,不错,功效
1601,_,不错,整体
1601,_,自然,功效
1601,_,有一点脱落,使用体验
1602,送货物流,快,物流
1602,价格,便宜,价格
1603,香味,淡淡的,气味
1603,_,非常好,整体
1603,_,非常滋润,使用体验
1603,_,遮瑕,功效
1604,提亮效果,明显,功效
1604,_,非常好用,整体
1604,_,不卡粉,使用体验
1604,_,特别服帖,使用体验
1605,_,还行,整体
1605,香味,_,气味
1606,快递,很快,物流
1607,_,小痘痘,使用体验
1608,_,比较稀的,整体
1609,_,很好用的,整体
1609,_,很滋润,使用体验
1610,外壳,软趴趴的,包装
1610,设计,有问题,包装
1610,_,瘦又长,其他
1611,水,挺多,成分
1611,_,还不错,整体
1612,_,挺喜欢,整体
1613,_,真心不错,整体
1614,_,滋润,使用体验
1614,_,服帖,使用体验
1614,_,好可爱,整体
1615,清香,淡淡的,气味
1615,_,非常的不错,整体
1616,隔离效果,特别高,功效
1616,_,很水润,使用体验
1617,_,不错,整体
1618,_,很不错,整体
1618,_,量也很足,其他
1618,_,很足，出水口设计的很棒,其他
1618,设计,_,包装
1619,商家,很热心,服务
1619,_,很好,整体
1619,_,体贴入微,使用体验
1620,_,还可以,整体
1620,_,好小,尺寸
1621,颜色,很自然,功效
1621,_,超级划算,价格
1621,_,喜欢,整体
1622,_,很持久,功效
1622,_,挺舒服,使用体验
1623,_,还不错的,整体
1624,_,高大上,整体
1624,_,很精致,整体
1625,_,很好用,整体
1626,清洁能力,一般般,功效
1627,_,很好,整体
1627,_,物有所值,整体
1628,_,那么轻的,使用体验
1628,_,不知是不是假的,真伪
1629,物流配送服务,非常好,物流
1629,包装,升级,包装
1629,_,好用,整体
1629,_,好用,整体
1630,_,物超所值,整体
1630,_,棒棒哒,整体
1631,_,很好用,整体
1631,_,很喜欢,整体
1632,_,挺好用的,整体
1633,活动价,很合适,价格
1633,_,好用,整体
1634,_,不喜欢,整体
1635,性价比,高,价格
1635,_,非常喜欢,整体
1635,_,很好,整体
1636,_,好用,整体
1636,_,滑滑的,使用体验
1637,物流,超快,物流
1637,_,信得过,整体
1638,物流,很快,物流
1638,_,非常好,整体
1638,_,很满意,整体
1638,_,不错,整体
1639,_,非常喜欢,整体
1640,_,很便宜,价格
1640,_,很划算,价格
1641,_,好用,整体
1642,_,超级棒,整体
1642,_,超级棒,整体
1642,_,补水,功效
1643,_,好用,整体
1643,_,不卡粉,使用体验
1643,_,自然,功效
1644,物流,快,物流
1644,包装,好,包装
1645,颜色,很好,功效
1645,_,不觉得干,使用体验
1645,_,很容易划开,使用体验
1646,物流,挺快的,物流
1647,_,划算,价格
1647,礼物,_,价格
1648,_,不错,整体
1648,_,挺好用的,整体
1649,_,很适合,整体
1649,_,不卡粉,使用体验
